Human Gene ID	Human Protein ID	Human Gene Name	Zfish Gene ID	ZfishProtein ID	Zfish Gene Name
ENSG00000213930	ENSP00000368119	GALT	ENSDARG00000069543	ENSDARP00000121978	galt
ENSG00000205129	ENSP00000368127	CFAP96	ENSDARG00000110475	ENSDARP00000154513	cfap96
ENSG00000088766	ENSP00000368140	CRLS1	ENSDARG00000038000	ENSDARP00000055384	crls1
ENSG00000239382	ENSP00000368152	ALKBH6	ENSDARG00000077253	ENSDARP00000098832	alkbh6
ENSG00000205138	ENSP00000368165	SDHAF1	ENSDARG00000092478	ENSDARP00000149208	
ENSG00000167536	ENSP00000368173	DHRS13	ENSDARG00000041137	ENSDARP00000060303	dhrs13a.3
ENSG00000161270	ENSP00000368190	NPHS1	ENSDARG00000060758	ENSDARP00000156407	nphs1
ENSG00000157353	ENSP00000368192	FCSK	ENSDARG00000032650	ENSDARP00000042927	
ENSG00000165609	ENSP00000368219	NUDT5	ENSDARG00000078073	ENSDARP00000138693	nudt5
ENSG00000089199	ENSP00000368244	CHGB	ENSDARG00000076500	ENSDARP00000101923	chgb
ENSG00000169297	ENSP00000368253	NR0B1	ENSDARG00000056541	ENSDARP00000105523	nr0b1
ENSG00000105668	ENSP00000368298	UPK1A	ENSDARG00000021866	ENSDARP00000037144	upk1a
ENSG00000125772	ENSP00000368305	GPCPD1	ENSDARG00000016011	ENSDARP00000011048	gpcpd1
ENSG00000169972	ENSP00000368318	PUSL1	ENSDARG00000074565	ENSDARP00000102458	
ENSG00000004848	ENSP00000368332	ARX	ENSDARG00000058011	ENSDARP00000075256	arxa
ENSG00000112183	ENSP00000368341	RBM24	ENSDARG00000102995	ENSDARP00000135480	rbm24a
ENSG00000101868	ENSP00000368358	POLA1	ENSDARG00000045308	ENSDARP00000106559	pola1
ENSG00000182768	ENSP00000368389	NGRN	ENSDARG00000061314	ENSDARP00000112143	ngrn
ENSG00000132646	ENSP00000368438	PCNA	ENSDARG00000054155	ENSDARP00000070780	pcna
ENSG00000102230	ENSP00000368439	PCYT1B	ENSDARG00000058162	ENSDARP00000065287	pcyt1ba
ENSG00000133114	ENSP00000368447	GPALPP1	ENSDARG00000058287	ENSDARP00000030566	gpalpp1
ENSG00000083635	ENSP00000368459	NUFIP1	ENSDARG00000101024	ENSDARP00000138183	nufip1
ENSG00000050393	ENSP00000368468	MCUR1	ENSDARG00000016964	ENSDARP00000021989	MCUR1
ENSG00000176022	ENSP00000368496	B3GALT6	ENSDARG00000038414	ENSDARP00000138858	b3galt6
ENSG00000120675	ENSP00000368523	DNAJC15	ENSDARG00000038309	ENSDARP00000055871	dnajc15
ENSG00000184831	ENSP00000368528	APOO	ENSDARG00000104696	ENSDARP00000141485	apooa
ENSG00000148429	ENSP00000368539	USP6NL	ENSDARG00000022187	ENSDARP00000107300	usp6nl
ENSG00000205221	ENSP00000368544	VIT	ENSDARG00000063631	ENSDARP00000118990	VIT
ENSG00000171055	ENSP00000368547	FEZ2	ENSDARG00000073784	ENSDARP00000086731	FEZ2
ENSG00000105821	ENSP00000368565	DNAJC2	ENSDARG00000070477	ENSDARP00000094239	dnajc2
ENSG00000130066	ENSP00000368572	SAT1	ENSDARG00000035652	ENSDARP00000051698	sat1a.1
ENSG00000162571	ENSP00000368591	TTLL10	ENSDARG00000090472	ENSDARP00000121120	
ENSG00000107485	ENSP00000368632	GATA3	ENSDARG00000016526	ENSDARP00000017572	gata3
ENSG00000131591	ENSP00000368644	C1orf159	ENSDARG00000086336	ENSDARP00000128695	si:ch211-157b11.12
ENSG00000123131	ENSP00000368646	PRDX4	ENSDARG00000069013	ENSDARP00000090833	prdx4
ENSG00000152683	ENSP00000368648	SLC30A6	ENSDARG00000077368	ENSDARP00000150886	slc30a6
ENSG00000102760	ENSP00000368664	RGCC	ENSDARG00000035810	ENSDARP00000118377	rgcc
ENSG00000102174	ENSP00000368682	PHEX	ENSDARG00000062363	ENSDARP00000084443	phex
ENSG00000078401	ENSP00000368683	EDN1	ENSDARG00000036912	ENSDARP00000095917	edn1
ENSG00000205250	ENSP00000368686	E2F4	ENSDARG00000101578	ENSDARP00000132304	e2f4
ENSG00000162959	ENSP00000368691	MEMO1	ENSDARG00000010823	ENSDARP00000009876	memo1
ENSG00000101265	ENSP00000368710	RASSF2	ENSDARG00000029865	ENSDARP00000048818	rassf2a
ENSG00000187583	ENSP00000368719	PLEKHN1	ENSDARG00000116529	ENSDARP00000148214	
ENSG00000205269	ENSP00000368737	TMEM170B	ENSDARG00000071205	ENSDARP00000095891	TMEM170B
ENSG00000205279	ENSP00000368758	CTXN3	ENSDARG00000114472	ENSDARP00000147381	CTXN3
ENSG00000171873	ENSP00000368766	ADRA1D	ENSDARG00000024101	ENSDARP00000010895	ADRA1D
ENSG00000198363	ENSP00000368767	ASPH	ENSDARG00000078703	ENSDARP00000152441	ASPH
ENSG00000012174	ENSP00000368798	MBTPS2	ENSDARG00000057577	ENSDARP00000096598	mbtps2
ENSG00000120688	ENSP00000368801	WBP4	ENSDARG00000068082	ENSDARP00000130160	
ENSG00000124827	ENSP00000368805	GCM2	ENSDARG00000045413	ENSDARP00000066779	gcm2
ENSG00000091482	ENSP00000368808	SMPX	ENSDARG00000045302	ENSDARP00000066624	smpx
ENSG00000119801	ENSP00000368835	YPEL5	ENSDARG00000088929	ENSDARP00000124163	ypel5
ENSG00000086102	ENSP00000368856	NFX1	ENSDARG00000105669	ENSDARP00000142738	NFX1
ENSG00000151657	ENSP00000368881	KIN	ENSDARG00000045515	ENSDARP00000072990	kin
ENSG00000163806	ENSP00000368898	SPDYA	ENSDARG00000059131	ENSDARP00000076688	spdya
ENSG00000188811	ENSP00000368920	NHLRC3	ENSDARG00000102127	ENSDARP00000136273	NHLRC3
ENSG00000173674	ENSP00000368927	EIF1AX	ENSDARG00000111310	ENSDARP00000156534	eif1axb
ENSG00000129625	ENSP00000368959	REEP5	ENSDARG00000100742	ENSDARP00000137299	reep5
ENSG00000184368	ENSP00000368964	MAP7D2	ENSDARG00000068480	ENSDARP00000146310	map7d2a
ENSG00000165102	ENSP00000368965	HGSNAT	ENSDARG00000077804	ENSDARP00000103306	HGSNAT
ENSG00000120686	ENSP00000368970	UFM1	ENSDARG00000043857	ENSDARP00000064392	ufm1
ENSG00000123737	ENSP00000368984	EXOSC9	ENSDARG00000006392	ENSDARP00000005262	exosc9
ENSG00000173376	ENSP00000369014	NDNF	ENSDARG00000062936	ENSDARP00000152281	ndnf
ENSG00000124802	ENSP00000369038	EEF1E1	ENSDARG00000071774	ENSDARP00000097166	EEF1E1
ENSG00000122711	ENSP00000369048	SPINK4	ENSDARG00000091609	ENSDARP00000106946	spink4
ENSG00000147010	ENSP00000369049	SH3KBP1	ENSDARG00000075853	ENSDARP00000120586	
ENSG00000086062	ENSP00000369055	B4GALT1	ENSDARG00000104404	ENSDARP00000135827	b4galt1l
ENSG00000125817	ENSP00000369075	CENPB	ENSDARG00000067658	ENSDARP00000088200	
ENSG00000101222	ENSP00000369080	SPEF1	ENSDARG00000022007	ENSDARP00000031607	spef1
ENSG00000239264	ENSP00000369081	TXNDC5	ENSDARG00000009342	ENSDARP00000116609	txndc5
ENSG00000170222	ENSP00000369099	ADPRM	ENSDARG00000026090	ENSDARP00000096471	adprm
ENSG00000137074	ENSP00000369145	APTX	ENSDARG00000027143	ENSDARP00000035368	aptx
ENSG00000124784	ENSP00000369162	RIOK1	ENSDARG00000016399	ENSDARP00000022653	riok1
ENSG00000165264	ENSP00000369176	NDUFB6	ENSDARG00000037259	ENSDARP00000054204	ndufb6
ENSG00000134453	ENSP00000369218	RBM17	ENSDARG00000031346	ENSDARP00000044042	rbm17
ENSG00000112799	ENSP00000369286	LY86	ENSDARG00000090649	ENSDARP00000157223	ly86
ENSG00000165046	ENSP00000369291	LETM2	ENSDARG00000077515	ENSDARP00000122053	LETM2
ENSG00000164292	ENSP00000369318	RHOBTB3	ENSDARG00000090036	ENSDARP00000109526	
ENSG00000102104	ENSP00000369320	RS1	ENSDARG00000027236	ENSDARP00000034534	rs1a
ENSG00000008086	ENSP00000369332	CDKL5	ENSDARG00000015240	ENSDARP00000111280	cdkl5
ENSG00000175449	ENSP00000369341	RFESD	ENSDARG00000042159	ENSDARP00000061791	RFESD
ENSG00000177324	ENSP00000369372	BEND2	ENSDARG00000058978	ENSDARP00000076399	zgc:113423
ENSG00000058091	ENSP00000369390	CDK14	ENSDARG00000074665	ENSDARP00000091375	cdk14
ENSG00000124787	ENSP00000369391	RPP40	ENSDARG00000017605	ENSDARP00000017777	rpp40
ENSG00000127954	ENSP00000369419	STEAP4	ENSDARG00000055901	ENSDARP00000118847	steap4
ENSG00000120159	ENSP00000369431	CAAP1	ENSDARG00000079652	ENSDARP00000104113	caap1
ENSG00000134461	ENSP00000369436	ANKRD16	ENSDARG00000003822	ENSDARP00000029899	ankrd16
ENSG00000125877	ENSP00000369456	ITPA	ENSDARG00000057529	ENSDARP00000074674	itpa
ENSG00000198721	ENSP00000369461	ECI2	ENSDARG00000102412	ENSDARP00000130260	eci2
ENSG00000086712	ENSP00000369465	TXLNG	ENSDARG00000001969	ENSDARP00000094918	txlng
ENSG00000169895	ENSP00000369500	SYAP1	ENSDARG00000012946	ENSDARP00000025772	syap1
ENSG00000138085	ENSP00000369518	ATRAID	ENSDARG00000043388	ENSDARP00000063695	atraid
ENSG00000177047	ENSP00000369578	IFNW1	ENSDARG00000070676	ENSDARP00000150545	ifnphi3
ENSG00000205476	ENSP00000369592	CCDC85C	ENSDARG00000005232	ENSDARP00000095769	ccdc85ca
ENSG00000188352	ENSP00000369599	FOCAD	ENSDARG00000022020	ENSDARP00000028693	focad
ENSG00000160201	ENSP00000369629	U2AF1	ENSDARG00000015325	ENSDARP00000005582	u2af1
ENSG00000168994	ENSP00000369636	PXDC1	ENSDARG00000040309	ENSDARP00000123170	PXDC1
ENSG00000126010	ENSP00000369643	GRPR	ENSDARG00000056620	ENSDARP00000073606	GRPR
ENSG00000101200	ENSP00000369647	AVP	ENSDARG00000058567	ENSDARP00000123708	avp
ENSG00000140455	ENSP00000369681	USP3	ENSDARG00000045641	ENSDARP00000129176	usp3
ENSG00000171843	ENSP00000369695	MLLT3	ENSDARG00000006754	ENSDARP00000004230	mllt3
ENSG00000147003	ENSP00000369699	CLTRN	ENSDARG00000041644	ENSDARP00000061036	cltrn
ENSG00000137274	ENSP00000369739	BPHL	ENSDARG00000102877	ENSDARP00000133165	BPHL
ENSG00000137154	ENSP00000369757	RPS6	ENSDARG00000019778	ENSDARP00000011148	rps6
ENSG00000087842	ENSP00000369785	PIR	ENSDARG00000056638	ENSDARP00000118365	pir
ENSG00000178473	ENSP00000369798	UCN3	ENSDARG00000087241	ENSDARP00000107038	ucn3l
ENSG00000175664	ENSP00000369840	TEX26	ENSDARG00000089689	ENSDARP00000127633	
ENSG00000157617	ENSP00000369853	C2CD2	ENSDARG00000105000	ENSDARP00000138952	
ENSG00000130150	ENSP00000369860	MOSPD2	ENSDARG00000026024	ENSDARP00000034076	mospd2
ENSG00000149926	ENSP00000369863	TLCD3B	ENSDARG00000074564	ENSDARP00000125223	TLCD3B
ENSG00000147874	ENSP00000369871	HAUS6	ENSDARG00000101652	ENSDARP00000138489	haus6
ENSG00000137776	ENSP00000369887	SLTM	ENSDARG00000052728	ENSDARP00000115812	sltm
ENSG00000120907	ENSP00000369960	ADRA1A	ENSDARG00000028725	ENSDARP00000035603	adra1aa
ENSG00000183067	ENSP00000369962	IGSF5	ENSDARG00000087983	ENSDARP00000117822	
ENSG00000198759	ENSP00000369976	EGFL6	ENSDARG00000045958	ENSDARP00000154776	egfl6
ENSG00000104765	ENSP00000370003	BNIP3L	ENSDARG00000028067	ENSDARP00000038022	bnip3lb
ENSG00000044459	ENSP00000370021	CNTLN	ENSDARG00000033345	ENSDARP00000122164	
ENSG00000122042	ENSP00000370055	UBL3	ENSDARG00000099532	ENSDARP00000132683	ubl3a
ENSG00000164989	ENSP00000370077	CCDC171	ENSDARG00000027381	ENSDARP00000123818	
ENSG00000164985	ENSP00000370114	PSIP1	ENSDARG00000104710	ENSDARP00000140292	psip1a
ENSG00000021355	ENSP00000370115	SERPINB1	ENSDARG00000055416	ENSDARP00000072235	serpinb1
ENSG00000124535	ENSP00000370150	WRNIP1	ENSDARG00000005218	ENSDARP00000010591	wrnip1
ENSG00000115138	ENSP00000370171	POMC	ENSDARG00000043135	ENSDARP00000063332	pomca
ENSG00000139508	ENSP00000370192	SLC46A3	ENSDARG00000079933	ENSDARP00000122679	SLC46A3
ENSG00000112699	ENSP00000370194	GMDS	ENSDARG00000026629	ENSDARP00000094011	gmds
ENSG00000164975	ENSP00000370200	SNAPC3	ENSDARG00000101474	ENSDARP00000138943	snapc3
ENSG00000138092	ENSP00000370214	CENPO	ENSDARG00000075619	ENSDARP00000129490	cenpo
ENSG00000165555	ENSP00000370215	NOXRED1	ENSDARG00000027538	ENSDARP00000062108	NOXRED1
ENSG00000169116	ENSP00000370224	PARM1	ENSDARG00000114063	ENSDARP00000145679	
ENSG00000167034	ENSP00000370253	NKX3-1	ENSDARG00000078280	ENSDARP00000115852	nkx3-1
ENSG00000147869	ENSP00000370297	CER1	ENSDARG00000036471	ENSDARP00000052991	dand5
ENSG00000146950	ENSP00000370299	SHROOM2	ENSDARG00000076371	ENSDARP00000152410	SHROOM2
ENSG00000175893	ENSP00000370303	ZDHHC21	ENSDARG00000110709	ENSDARP00000148543	zdhhc21
ENSG00000103995	ENSP00000370337	CEP152	ENSDARG00000075725	ENSDARP00000127593	CEP152
ENSG00000137265	ENSP00000370343	IRF4	ENSDARG00000006560	ENSDARP00000005897	irf4a
ENSG00000119782	ENSP00000370373	FKBP1B	ENSDARG00000052625	ENSDARP00000021881	fkbp1b
ENSG00000128951	ENSP00000370376	DUT	ENSDARG00000106529	ENSDARP00000156654	dut
ENSG00000197860	ENSP00000370395	SGTB	ENSDARG00000016769	ENSDARP00000013325	sgtb
ENSG00000165556	ENSP00000370408	CDX2	ENSDARG00000116139	ENSDARP00000152903	cdx1b
ENSG00000139515	ENSP00000370421	PDX1	ENSDARG00000109275	ENSDARP00000157224	pdx1
ENSG00000006757	ENSP00000370430	PNPLA4	ENSDARG00000110613	ENSDARP00000155448	
ENSG00000153015	ENSP00000370460	CWC27	ENSDARG00000043727	ENSDARP00000064209	cwc27
ENSG00000146674	ENSP00000370473	IGFBP3	ENSDARG00000099144	ENSDARP00000135216	igfbp3
ENSG00000118961	ENSP00000370480	LDAH	ENSDARG00000079796	ENSDARP00000102907	ldah
ENSG00000136280	ENSP00000370503	CCM2	ENSDARG00000013705	ENSDARP00000022543	ccm2
ENSG00000122033	ENSP00000370508	MTIF3	ENSDARG00000039649	ENSDARP00000122353	mtif3
ENSG00000129221	ENSP00000370521	AIPL1	ENSDARG00000075067	ENSDARP00000102483	AIPL1
ENSG00000122034	ENSP00000370532	GTF3A	ENSDARG00000030267	ENSDARP00000049330	gtf3aa
ENSG00000138944	ENSP00000370568	SHISAL1	ENSDARG00000045594	ENSDARP00000067034	shisal1a
ENSG00000101361	ENSP00000370589	NOP56	ENSDARG00000012820	ENSDARP00000099474	nop56
ENSG00000240857	ENSP00000370648	RDH14	ENSDARG00000039299	ENSDARP00000057420	rdh14a
ENSG00000087448	ENSP00000370671	KLHL42	ENSDARG00000006011	ENSDARP00000014696	klhl42
ENSG00000090989	ENSP00000370695	EXOC1	ENSDARG00000043019	ENSDARP00000143958	exoc1
ENSG00000134352	ENSP00000370698	IL6ST	ENSDARG00000104693	ENSDARP00000133294	il6st
ENSG00000134851	ENSP00000370736	TMEM165	ENSDARG00000034600	ENSDARP00000047623	tmem165
ENSG00000178445	ENSP00000370737	GLDC	ENSDARG00000035120	ENSDARP00000135421	gldc
ENSG00000079785	ENSP00000370745	DDX1	ENSDARG00000032117	ENSDARP00000008636	ddx1
ENSG00000067064	ENSP00000370748	IDI1	ENSDARG00000019976	ENSDARP00000122260	idi1
ENSG00000072042	ENSP00000370750	RDH11	ENSDARG00000018069	ENSDARP00000121735	rdh12
ENSG00000169347	ENSP00000370767	GP2	ENSDARG00000076196	ENSDARP00000127299	
ENSG00000103540	ENSP00000370803	CCP110	ENSDARG00000101309	ENSDARP00000130189	
ENSG00000164283	ENSP00000370812	ESM1	ENSDARG00000104370	ENSDARP00000132994	esm1
ENSG00000163069	ENSP00000370839	SGCB	ENSDARG00000052341	ENSDARP00000068661	sgcb
ENSG00000169016	ENSP00000370936	E2F6	ENSDARG00000008119	ENSDARP00000121362	e2f6
ENSG00000167741	ENSP00000370962	GGT6	ENSDARG00000094268	ENSDARP00000145322	
ENSG00000205758	ENSP00000370966	CRYZL1	ENSDARG00000026902	ENSDARP00000036649	cryzl1
ENSG00000132382	ENSP00000370968	MYBBP1A	ENSDARG00000078214	ENSDARP00000133844	mybbp1a
ENSG00000169019	ENSP00000370984	COMMD8	ENSDARG00000028201	ENSDARP00000104508	commd8
ENSG00000120217	ENSP00000370989	CD274	ENSDARG00000100899	ENSDARP00000134264	
ENSG00000150873	ENSP00000370997	C2orf50	ENSDARG00000078140	ENSDARP00000101672	si:dkey-18j18.3
ENSG00000074755	ENSP00000371051	ZZEF1	ENSDARG00000094380	ENSDARP00000141398	ZZEF1
ENSG00000128298	ENSP00000371085	BAIAP2L2	ENSDARG00000060933	ENSDARP00000122562	baiap2l2b
ENSG00000100116	ENSP00000371110	GCAT	ENSDARG00000005643	ENSDARP00000020361	gcat
ENSG00000104763	ENSP00000371152	ASAH1	ENSDARG00000034817	ENSDARP00000040433	asah1b
ENSG00000139496	ENSP00000371155	NUP58	ENSDARG00000033965	ENSDARP00000022894	nup58
ENSG00000120158	ENSP00000371169	RCL1	ENSDARG00000038312	ENSDARP00000055877	rcl1
ENSG00000163694	ENSP00000371212	RBM47	ENSDARG00000061985	ENSDARP00000116938	rbm47
ENSG00000147853	ENSP00000371230	AK3	ENSDARG00000058226	ENSDARP00000116187	ak3
ENSG00000159131	ENSP00000371253	GART	ENSDARG00000101089	ENSDARP00000131447	gart
ENSG00000106993	ENSP00000371278	CDC37L1	ENSDARG00000044265	ENSDARP00000110971	cdc37l1
ENSG00000101298	ENSP00000371291	SNPH	ENSDARG00000115437	ENSDARP00000154262	
ENSG00000040531	ENSP00000371294	CTNS	ENSDARG00000008890	ENSDARP00000024767	ctns
ENSG00000205808	ENSP00000371307	PLPP6	ENSDARG00000109634	ENSDARP00000146744	plpp6
ENSG00000125895	ENSP00000371318	TMEM74B	ENSDARG00000078868	ENSDARP00000129061	TMEM74B
ENSG00000035928	ENSP00000371321	RFC1	ENSDARG00000054799	ENSDARP00000113369	rfc1
ENSG00000067365	ENSP00000371345	METTL22	ENSDARG00000077863	ENSDARP00000103105	mettl22
ENSG00000271303	ENSP00000371388	SRXN1	ENSDARG00000079160	ENSDARP00000101629	SRXN1
ENSG00000185112	ENSP00000371397	FAM43A	ENSDARG00000043009	ENSDARP00000063149	fam43a
ENSG00000107249	ENSP00000371398	GLIS3	ENSDARG00000069726	ENSDARP00000118619	glis3
ENSG00000102699	ENSP00000371419	PARP4	ENSDARG00000069934	ENSDARP00000114915	
ENSG00000168724	ENSP00000371451	DNAJC21	ENSDARG00000105195	ENSDARP00000140903	dnajc21
ENSG00000113456	ENSP00000371469	RAD1	ENSDARG00000040559	ENSDARP00000059353	rad1
ENSG00000067369	ENSP00000371475	TP53BP1	ENSDARG00000079000	ENSDARP00000101125	tp53bp1
ENSG00000240654	ENSP00000371503	C1QTNF9	ENSDARG00000058318	ENSDARP00000110799	c1qtnf9
ENSG00000185053	ENSP00000371512	SGCZ	ENSDARG00000106258	ENSDARP00000143594	SGCZ
ENSG00000109610	ENSP00000371554	SOD3	ENSDARG00000070168	ENSDARP00000093532	sod3a
ENSG00000185774	ENSP00000371587	KCNIP4	ENSDARG00000088100	ENSDARP00000108189	KCNIP4
ENSG00000176533	ENSP00000371594	GNG7	ENSDARG00000038693	ENSDARP00000123431	gng7
ENSG00000127863	ENSP00000371693	TNFRSF19	ENSDARG00000041869	ENSDARP00000061350	tnfrsf19
ENSG00000137090	ENSP00000371711	DMRT1	ENSDARG00000007349	ENSDARP00000108943	dmrt1
ENSG00000137440	ENSP00000371770	FGFBP1	ENSDARG00000039963	ENSDARP00000130745	
ENSG00000184221	ENSP00000371785	OLIG1	ENSDARG00000040948	ENSDARP00000114921	olig1
ENSG00000205927	ENSP00000371794	OLIG2	ENSDARG00000040946	ENSDARP00000060005	olig2
ENSG00000099999	ENSP00000371800	RNF215	ENSDARG00000059424	ENSDARP00000118093	
ENSG00000165487	ENSP00000371811	MICU2	ENSDARG00000009939	ENSDARP00000088447	micu2
ENSG00000111641	ENSP00000371858	NOP2	ENSDARG00000043304	ENSDARP00000102247	nop2
ENSG00000109705	ENSP00000371875	NKX3-2	ENSDARG00000037639	ENSDARP00000054821	nkx3-2
ENSG00000099625	ENSP00000371917	CBARP	ENSDARG00000071325	ENSDARP00000096172	CBARP
ENSG00000183638	ENSP00000371923	RP1L1	ENSDARG00000089458	ENSDARP00000127535	
ENSG00000205981	ENSP00000372005	DNAJC19	ENSDARG00000044420	ENSDARP00000065238	dnajc19
ENSG00000183765	ENSP00000372023	CHEK2	ENSDARG00000025820	ENSDARP00000036490	chek2
ENSG00000170561	ENSP00000372056	IRX2	ENSDARG00000001785	ENSDARP00000016693	irx2a
ENSG00000206013	ENSP00000372059	IFITM5	ENSDARG00000105153	ENSDARP00000140208	ifitm5
ENSG00000180185	ENSP00000372112	FAHD1	ENSDARG00000031657	ENSDARP00000042367	fahd1
ENSG00000206052	ENSP00000372160	DOK6	ENSDARG00000063032	ENSDARP00000086168	dok6
ENSG00000163132	ENSP00000372170	MSX1	ENSDARG00000116118	ENSDARP00000147264	msx1a
ENSG00000142082	ENSP00000372191	SIRT3	ENSDARG00000035819	ENSDARP00000153898	sirt3
ENSG00000142207	ENSP00000372199	URB1	ENSDARG00000060308	ENSDARP00000154940	urb1
ENSG00000132406	ENSP00000372201	TMEM128	ENSDARG00000110269	ENSDARP00000076621	TMEM128
ENSG00000147364	ENSP00000372274	FBXO25	ENSDARG00000075172	ENSDARP00000152359	fbxo25
ENSG00000165474	ENSP00000372295	GJB2	ENSDARG00000042707	ENSDARP00000062668	gjb8
ENSG00000168936	ENSP00000372394	TMEM129	ENSDARG00000075346	ENSDARP00000101988	tmem129
ENSG00000134490	ENSP00000372720	TMEM241	ENSDARG00000090685	ENSDARP00000129286	TMEM241
ENSG00000114670	ENSP00000372857	NEK11	ENSDARG00000087564	ENSDARP00000115167	
ENSG00000183624	ENSP00000372955	HMCES	ENSDARG00000110218	ENSDARP00000153001	hmces
ENSG00000206422	ENSP00000372959	LRRC30	ENSDARG00000099168	ENSDARP00000141614	
ENSG00000206432	ENSP00000372982	TMEM200C	ENSDARG00000101172	ENSDARP00000130863	TMEM200C
ENSG00000159650	ENSP00000373073	UROC1	ENSDARG00000070394	ENSDARP00000094017	uroc1
ENSG00000206527	ENSP00000373153	HACD2	ENSDARG00000014806	ENSDARP00000119275	hacd2
ENSG00000151577	ENSP00000373169	DRD3	ENSDARG00000110679	ENSDARP00000149803	drd3
ENSG00000163607	ENSP00000373176	GTPBP8	ENSDARG00000075033	ENSDARP00000101684	gtpbp8
ENSG00000114646	ENSP00000373244	CSPG5	ENSDARG00000069981	ENSDARP00000124012	
ENSG00000131370	ENSP00000373301	SH3BP5	ENSDARG00000103978	ENSDARP00000132176	sh3bp5b
ENSG00000154781	ENSP00000373304	CCDC174	ENSDARG00000023858	ENSDARP00000030727	ccdc174
ENSG00000170364	ENSP00000373354	SETMAR	ENSDARG00000074836	ENSDARP00000101881	setmar
ENSG00000175182	ENSP00000373360	FAM131A	ENSDARG00000104296	ENSDARP00000136027	fam131ab
ENSG00000135052	ENSP00000373364	GOLM1	ENSDARG00000025858	ENSDARP00000032153	golm1
ENSG00000167103	ENSP00000373399	PIP5KL1	ENSDARG00000060946	ENSDARP00000121436	PIP5KL1
ENSG00000112651	ENSP00000373404	MRPL2	ENSDARG00000062568	ENSDARP00000085077	mrpl2
ENSG00000104450	ENSP00000373450	SPAG1	ENSDARG00000004017	ENSDARP00000154012	spag1a
ENSG00000211445	ENSP00000373477	GPX3	ENSDARG00000043342	ENSDARP00000063624	gpx3
ENSG00000169758	ENSP00000373594	TMEM266	ENSDARG00000101297	ENSDARP00000135049	tmem266
ENSG00000154237	ENSP00000373600	LRRK1	ENSDARG00000007398	ENSDARP00000033785	LRRK1
ENSG00000144381	ENSP00000373620	HSPD1	ENSDARG00000056160	ENSDARP00000073057	hspd1
ENSG00000188522	ENSP00000373647	FAM83G	ENSDARG00000062929	ENSDARP00000085941	FAM83G
ENSG00000074356	ENSP00000373657	NCBP3	ENSDARG00000044597	ENSDARP00000065503	ncbp3
ENSG00000196544	ENSP00000373669	BORCS6	ENSDARG00000061023	ENSDARP00000116829	borcs6
ENSG00000172795	ENSP00000373715	DCP2	ENSDARG00000104242	ENSDARP00000132902	dcp2
ENSG00000164197	ENSP00000373752	RNF180	ENSDARG00000057101	ENSDARP00000074153	rnf180b
ENSG00000144395	ENSP00000373827	CCDC150	ENSDARG00000090935	ENSDARP00000126903	usp16
ENSG00000204653	ENSP00000373860	ASPDH	ENSDARG00000038297	ENSDARP00000055854	aspdh
ENSG00000188176	ENSP00000373964	SMTNL2	ENSDARG00000109489	ENSDARP00000153272	smtnl
ENSG00000075399	ENSP00000374037	VPS9D1	ENSDARG00000019195	ENSDARP00000117841	vps9d1
ENSG00000175267	ENSP00000374049	VWA3A	ENSDARG00000087210	ENSDARP00000128439	
ENSG00000197046	ENSP00000374125	SIGLEC15	ENSDARG00000032743	ENSDARP00000049975	si:dkey-11p23.7
ENSG00000135632	ENSP00000374152	SMYD5	ENSDARG00000071669	ENSDARP00000016467	smyd5
ENSG00000187783	ENSP00000374234	TMEM72	ENSDARG00000069332	ENSDARP00000103164	tmem72
ENSG00000168779	ENSP00000374240	SHOX2	ENSDARG00000075713	ENSDARP00000018280	shox2
ENSG00000137815	ENSP00000374280	RTF1	ENSDARG00000008947	ENSDARP00000110578	rtf1
ENSG00000120699	ENSP00000374354	EXOSC8	ENSDARG00000068755	ENSDARP00000090326	exosc8
ENSG00000155275	ENSP00000374387	TRMT44	ENSDARG00000033957	ENSDARP00000112600	trmt44
ENSG00000166166	ENSP00000374399	TRMT61A	ENSDARG00000008480	ENSDARP00000108054	trmt61a
ENSG00000090061	ENSP00000374529	CCNK	ENSDARG00000034146	ENSDARP00000113893	ccnk
ENSG00000011275	ENSP00000374552	RNF216	ENSDARG00000087893	ENSDARP00000144094	RNF216
ENSG00000133983	ENSP00000374562	COX16	ENSDARG00000039136	ENSDARP00000057163	cox16
ENSG00000211592	ENSP00000374777	IGKC	ENSDARG00000093272	ENSDARP00000120591	
ENSG00000211598	ENSP00000374778	IGKV4-1	ENSDARG00000074062	ENSDARP00000129656	
ENSG00000211698	ENSP00000374868	TRGV4	ENSDARG00000103544	ENSDARP00000141832	
ENSG00000211699	ENSP00000374869	TRGV3	ENSDARG00000098423	ENSDARP00000136500	
ENSG00000187713	ENSP00000375053	TMEM203	ENSDARG00000104996	ENSDARP00000131236	tmem203
ENSG00000182782	ENSP00000375066	HCAR2	ENSDARG00000062874	ENSDARP00000113365	OXER1
ENSG00000050767	ENSP00000375069	COL23A1	ENSDARG00000095339	ENSDARP00000136675	
ENSG00000105605	ENSP00000375647	CACNG7	ENSDARG00000063006	ENSDARP00000122486	cacng7a
ENSG00000142405	ENSP00000375653	NLRP12	ENSDARG00000101695	ENSDARP00000147932	
